Fecha,AppID,Plataformas
2026-05-05,284160,windows
2026-05-05,1142710,"windows,mac,linux"
2026-05-05,489830,windows
2026-05-05,582660,windows
2026-05-05,4025700,windows
2026-05-05,813780,"windows,mac"
2026-05-05,250900,"windows,mac,linux"
2026-05-05,550,"windows,linux"
2026-05-05,346110,"windows,mac"
2026-05-05,594650,windows
2026-05-05,892970,"windows,mac,linux"
2026-05-05,1623730,windows
2026-05-05,526870,windows
2026-05-05,218620,"windows,linux"
2026-05-05,2252570,"windows,mac"
2026-05-05,582010,windows
2026-05-05,427520,"windows,mac,linux"
2026-05-05,252950,windows
2026-05-05,281990,"windows,mac,linux"
2026-05-05,1203620,windows
2026-05-05,1771300,windows
2026-05-05,1665460,windows
2026-05-05,629520,windows
2026-05-05,292030,windows
2026-05-05,646570,"windows,mac,linux"
2026-05-05,1325860,"windows,mac"
2026-05-05,1818450,windows
2026-05-05,3164500,windows
2026-05-06,730,"windows,linux"
2026-05-06,570,"windows,mac,linux"
2026-05-06,578080,windows
2026-05-06,1172470,windows
2026-05-06,3419430,"windows,mac"
2026-05-06,2868840,"windows,mac,linux"
2026-05-06,2507950,windows
2026-05-06,431960,windows
2026-05-06,2676230,windows
2026-05-06,271590,windows
2026-05-06,252490,"windows,mac"
2026-05-06,230410,windows
2026-05-06,236390,"windows,mac,linux"
2026-05-06,413150,"windows,mac,linux"
2026-05-06,552990,windows
2026-05-06,3041230,windows
2026-05-06,3321460,"windows,mac"
2026-05-06,1973530,windows
2026-05-06,3240220,windows
2026-05-06,381210,windows
2026-05-06,322170,"windows,mac"
2026-05-06,4128580,windows
2026-05-06,1808500,windows
2026-05-06,2357570,windows
2026-05-06,1203220,windows
2026-05-06,394360,"windows,mac,linux"
2026-05-06,2344520,windows
2026-05-06,240,"windows,linux"
2026-05-06,359550,windows
2026-05-06,1422450,windows
2026-05-06,3405690,windows
2026-05-06,440,"windows,linux"
2026-05-06,438100,windows
2026-05-06,221100,windows
2026-05-06,1366800,windows
2026-05-06,2767030,windows
2026-05-06,289070,"windows,mac,linux"
2026-05-06,3551340,"windows,mac"
2026-05-06,3105440,windows
2026-05-06,3472040,windows
2026-05-06,322330,"windows,mac,linux"
2026-05-06,4465480,"windows,linux"
2026-05-06,1091500,"windows,mac"
2026-05-06,294100,"windows,mac,linux"
2026-05-06,1086940,"windows,mac"
2026-05-06,553850,windows
2026-05-06,1364780,windows
2026-05-06,218620,"windows,linux"
2026-05-06,1245620,windows
2026-05-06,261550,windows
2026-05-06,2807960,windows
2026-05-06,227300,"windows,mac,linux"
2026-05-06,1174180,windows
2026-05-06,105600,"windows,mac,linux"
2026-05-06,304930,"windows,mac,linux"
2026-05-06,1905180,"windows,mac"
2026-05-06,582660,windows
2026-05-06,1281930,"windows,mac,linux"
2026-05-06,2622380,windows
2026-05-06,1222670,windows
2026-05-06,108600,"windows,mac,linux"
2026-05-06,2300320,"windows,mac"
2026-05-06,3564740,windows
2026-05-06,2399830,windows
2026-05-06,2073620,windows
2026-05-06,1938090,windows
2026-05-06,251570,"windows,mac,linux"
2026-05-06,3513350,windows
2026-05-06,1158310,"windows,mac,linux"
2026-05-06,1818450,windows
2026-05-06,4025700,windows
2026-05-06,4000,"windows,mac,linux"
2026-05-06,3124540,windows
2026-05-06,1142710,"windows,mac,linux"
2026-05-06,284160,windows
2026-05-06,440900,windows
2026-05-06,1623730,windows
2026-05-06,346110,"windows,mac"
2026-05-06,39210,windows
2026-05-06,2252570,"windows,mac"
2026-05-06,250900,"windows,mac,linux"
2026-05-06,646570,"windows,mac,linux"
2026-05-06,489830,windows
2026-05-06,582010,windows
2026-05-06,813780,"windows,mac"
2026-05-06,3241660,windows
2026-05-06,594650,windows
2026-05-06,766570,windows
2026-05-06,427520,"windows,mac,linux"
2026-05-06,1325860,"windows,mac"
2026-05-06,526870,windows
2026-05-06,281990,"windows,mac,linux"
2026-05-06,1623660,windows
2026-05-06,393380,windows
2026-05-06,1449850,windows
2026-05-06,1476970,windows
2026-05-06,365670,"windows,mac,linux"
2026-05-06,3932890,windows
2026-05-06,1687950,windows
2026-05-06,2584990,windows
2026-05-07,730,"windows,linux"
2026-05-07,570,"windows,mac,linux"
2026-05-07,578080,windows
2026-05-07,3419430,"windows,mac"
2026-05-07,1172470,windows
2026-05-07,2868840,"windows,mac,linux"
2026-05-07,2507950,windows
2026-05-07,2676230,windows
2026-05-07,431960,windows
2026-05-07,1973530,windows
2026-05-07,271590,windows
2026-05-07,252490,"windows,mac"
2026-05-07,230410,windows
2026-05-07,413150,"windows,mac,linux"
2026-05-07,236390,"windows,mac,linux"
2026-05-07,3240220,windows
2026-05-07,3321460,"windows,mac"
2026-05-07,3041230,windows
2026-05-07,1422450,windows
2026-05-07,2767030,windows
2026-05-07,438100,windows
2026-05-07,359550,windows
2026-05-07,381210,windows
2026-05-07,4128580,windows
2026-05-07,322170,"windows,mac"
2026-05-07,1808500,windows
2026-05-07,440,"windows,linux"
2026-05-07,1203220,windows
2026-05-07,2357570,windows
2026-05-07,2344520,windows
2026-05-07,394360,"windows,mac,linux"
2026-05-07,1366800,windows
2026-05-07,221100,windows
2026-05-07,218620,"windows,linux"
2026-05-07,289070,"windows,mac,linux"
2026-05-07,3405690,windows
2026-05-07,4465480,"windows,linux"
2026-05-07,322330,"windows,mac,linux"
2026-05-07,1086940,"windows,mac"
2026-05-07,1091500,"windows,mac"
2026-05-07,3472040,windows
2026-05-07,3105440,windows
2026-05-07,3551340,"windows,mac"
2026-05-07,294100,"windows,mac,linux"
2026-05-07,240,"windows,linux"
2026-05-07,1449850,windows
2026-05-07,553850,windows
2026-05-07,1245620,windows
2026-05-07,1364780,windows
2026-05-07,261550,windows
2026-05-07,1905180,"windows,mac"
2026-05-07,2807960,windows
2026-05-07,1174180,windows
2026-05-07,105600,"windows,mac,linux"
2026-05-07,1281930,"windows,mac,linux"
2026-05-07,227300,"windows,mac,linux"
2026-05-07,1222670,windows
2026-05-07,108600,"windows,mac,linux"
2026-05-07,2399830,windows
2026-05-07,3513350,windows
2026-05-07,2622380,windows
2026-05-07,1938090,windows
2026-05-07,440900,windows
2026-05-07,2300320,"windows,mac"
2026-05-07,2073620,windows
2026-05-07,489830,windows
2026-05-07,251570,"windows,mac,linux"
2026-05-07,1158310,"windows,mac,linux"
2026-05-07,4025700,windows
2026-05-07,1142710,"windows,mac,linux"
2026-05-07,3564740,windows
2026-05-07,4000,"windows,mac,linux"
2026-05-07,3124540,windows
2026-05-07,646570,"windows,mac,linux"
2026-05-07,2252570,"windows,mac"
2026-05-07,304930,"windows,mac,linux"
2026-05-07,1623730,windows
2026-05-07,1623660,windows
2026-05-07,346110,"windows,mac"
2026-05-07,284160,windows
2026-05-07,1665460,windows
2026-05-07,250900,"windows,mac,linux"
2026-05-07,582010,windows
2026-05-07,813780,"windows,mac"
2026-05-07,1476970,windows
2026-05-07,427520,"windows,mac,linux"
2026-05-07,3892270,windows
2026-05-07,3241660,windows
2026-05-07,550,"windows,linux"
2026-05-07,766570,windows
2026-05-07,594650,windows
2026-05-07,365670,"windows,mac,linux"
2026-05-07,1818450,windows
2026-05-07,281990,"windows,mac,linux"
2026-05-07,582660,windows
2026-05-07,526870,windows
2026-05-07,1049590,windows
2026-05-07,8930,"windows,mac,linux"
2026-05-07,1325860,"windows,mac"
2026-05-07,1687950,windows
2026-05-08,730,"windows,linux"
2026-05-08,570,"windows,mac,linux"
2026-05-08,578080,windows
2026-05-08,3419430,"windows,mac"
2026-05-08,1172470,windows
2026-05-08,2868840,"windows,mac,linux"
2026-05-08,252490,"windows,mac"
2026-05-08,2507950,windows
2026-05-08,431960,windows
2026-05-08,2676230,windows
2026-05-08,271590,windows
2026-05-08,236390,"windows,mac,linux"
2026-05-08,552990,windows
2026-05-08,230410,windows
2026-05-08,413150,"windows,mac,linux"
2026-05-08,440,"windows,linux"
2026-05-08,1973530,windows
2026-05-08,3240220,windows
2026-05-08,3321460,"windows,mac"
2026-05-08,322170,"windows,mac"
2026-05-08,3041230,windows
2026-05-08,359550,windows
2026-05-08,2767030,windows
2026-05-08,394360,"windows,mac,linux"
2026-05-08,1422450,windows
2026-05-08,4128580,windows
2026-05-08,381210,windows
2026-05-08,1808500,windows
2026-05-08,438100,windows
2026-05-08,1203220,windows
2026-05-08,2344520,windows
2026-05-08,2357570,windows
2026-05-08,3241660,windows
2026-05-08,1366800,windows
2026-05-08,221100,windows
2026-05-08,289070,"windows,mac,linux"
2026-05-08,322330,"windows,mac,linux"
2026-05-08,3405690,windows
2026-05-08,3551340,"windows,mac"
2026-05-08,240,"windows,linux"
2026-05-08,1086940,"windows,mac"
2026-05-08,3105440,windows
2026-05-08,4465480,"windows,linux"
2026-05-08,3472040,windows
2026-05-08,1091500,"windows,mac"
2026-05-08,294100,"windows,mac,linux"
2026-05-08,218620,"windows,linux"
2026-05-08,304930,"windows,mac,linux"
2026-05-08,1245620,windows
2026-05-08,553850,windows
2026-05-08,227300,"windows,mac,linux"
2026-05-08,261550,windows
2026-05-08,1364780,windows
2026-05-08,2807960,windows
2026-05-08,1281930,"windows,mac,linux"
2026-05-08,582660,windows
2026-05-08,1174180,windows
2026-05-08,105600,"windows,mac,linux"
2026-05-08,1905180,"windows,mac"
2026-05-08,108600,"windows,mac,linux"
2026-05-08,2300320,"windows,mac"
2026-05-08,440900,windows
2026-05-08,1222670,windows
2026-05-08,3513350,windows
2026-05-08,1938090,windows
2026-05-08,2399830,windows
2026-05-08,2622380,windows
2026-05-08,1142710,"windows,mac,linux"
2026-05-08,2073620,windows
2026-05-08,4000,"windows,mac,linux"
2026-05-08,1158310,"windows,mac,linux"
2026-05-08,3764200,windows
2026-05-08,489830,windows
2026-05-08,39210,windows
2026-05-08,251570,"windows,mac,linux"
2026-05-08,284160,windows
2026-05-08,2252570,"windows,mac"
2026-05-08,646570,"windows,mac,linux"
2026-05-08,3564740,windows
2026-05-08,346110,"windows,mac"
2026-05-08,1449850,windows
2026-05-08,582010,windows
2026-05-08,4025700,windows
2026-05-08,1623730,windows
2026-05-08,250900,"windows,mac,linux"
2026-05-08,813780,"windows,mac"
2026-05-08,3124540,windows
2026-05-08,281990,"windows,mac,linux"
2026-05-08,594650,windows
2026-05-08,427520,"windows,mac,linux"
2026-05-08,1623660,windows
2026-05-08,766570,windows
2026-05-08,526870,windows
2026-05-08,1818450,windows
2026-05-08,1476970,windows
2026-05-08,365670,"windows,mac,linux"
2026-05-08,550,"windows,linux"
2026-05-08,1466860,windows
2026-05-08,3892270,windows
2026-05-08,8930,"windows,mac,linux"
2026-05-09,730,"windows,linux"
2026-05-09,570,"windows,mac,linux"
2026-05-09,578080,windows
2026-05-09,1172470,windows
2026-05-09,252490,"windows,mac"
2026-05-09,2868840,"windows,mac,linux"
2026-05-09,3419430,"windows,mac"
2026-05-09,2507950,windows
2026-05-09,2676230,windows
2026-05-09,431960,windows
2026-05-09,271590,windows
2026-05-09,236390,"windows,mac,linux"
2026-05-09,322170,"windows,mac"
2026-05-09,413150,"windows,mac,linux"
2026-05-09,230410,windows
2026-05-09,1973530,windows
2026-05-09,3240220,windows
2026-05-09,3321460,"windows,mac"
2026-05-09,3041230,windows
2026-05-09,394360,"windows,mac,linux"
2026-05-09,3241660,windows
2026-05-09,3405690,windows
2026-05-09,359550,windows
2026-05-09,440,"windows,linux"
2026-05-09,381210,windows
2026-05-09,2357570,windows
2026-05-09,1808500,windows
2026-05-09,2344520,windows
2026-05-09,221100,windows
2026-05-09,1422450,windows
2026-05-09,1203220,windows
2026-05-09,3105440,windows
2026-05-09,438100,windows
2026-05-09,289070,"windows,mac,linux"
2026-05-09,2767030,windows
2026-05-09,1086940,"windows,mac"
2026-05-09,1366800,windows
2026-05-09,4128580,windows
2026-05-09,227300,"windows,mac,linux"
2026-05-09,3551340,"windows,mac"
2026-05-09,322330,"windows,mac,linux"
2026-05-09,1091500,"windows,mac"
2026-05-09,1245620,windows
2026-05-09,3472040,windows
2026-05-09,553850,windows
2026-05-09,294100,"windows,mac,linux"
2026-05-09,2807960,windows
2026-05-09,2300320,"windows,mac"
2026-05-09,261550,windows
2026-05-09,1281930,"windows,mac,linux"
2026-05-09,1174180,windows
2026-05-09,105600,"windows,mac,linux"
2026-05-09,4465480,"windows,linux"
2026-05-09,1364780,windows
2026-05-09,440900,windows
2026-05-09,108600,"windows,mac,linux"
2026-05-09,4000,"windows,mac,linux"
2026-05-09,240,"windows,linux"
2026-05-09,1938090,windows
2026-05-09,2622380,windows
2026-05-09,304930,"windows,mac,linux"
2026-05-09,284160,windows
2026-05-09,1905180,"windows,mac"
2026-05-09,2399830,windows
2026-05-09,218620,"windows,linux"
2026-05-09,1142710,"windows,mac,linux"
2026-05-09,1222670,windows
2026-05-09,3513350,windows
2026-05-09,251570,"windows,mac,linux"
2026-05-09,1158310,"windows,mac,linux"
2026-05-09,4025700,windows
2026-05-09,3564740,windows
2026-05-09,2073620,windows
2026-05-09,346110,"windows,mac"
2026-05-09,582660,windows
2026-05-09,3124540,windows
2026-05-09,489830,windows
2026-05-09,250900,"windows,mac,linux"
2026-05-09,1623730,windows
2026-05-09,1818450,windows
2026-05-09,427520,"windows,mac,linux"
2026-05-09,526870,windows
2026-05-09,2252570,"windows,mac"
2026-05-09,39210,windows
2026-05-09,594650,windows
2026-05-09,813780,"windows,mac"
2026-05-09,3764200,windows
2026-05-09,582010,windows
2026-05-09,281990,"windows,mac,linux"
2026-05-09,646570,"windows,mac,linux"
2026-05-09,1449850,windows
2026-05-09,3932890,windows
2026-05-09,393380,windows
2026-05-09,892970,"windows,mac,linux"
2026-05-09,1049590,windows
2026-05-09,550,"windows,linux"
2026-05-09,766570,windows
2026-05-09,292030,windows
2026-05-09,629520,windows
2026-05-09,1771300,windows
2026-05-10,730,"windows,linux"
2026-05-10,570,"windows,mac,linux"
2026-05-10,578080,windows
2026-05-10,2676230,windows
2026-05-10,1172470,windows
2026-05-10,252490,"windows,mac"
2026-05-10,2868840,"windows,mac,linux"
2026-05-10,3419430,"windows,mac"
2026-05-10,2507950,windows
2026-05-10,271590,windows
2026-05-10,3241660,windows
2026-05-10,431960,windows
2026-05-10,236390,"windows,mac,linux"
2026-05-10,3041230,windows
2026-05-10,1808500,windows
2026-05-10,322170,"windows,mac"
2026-05-10,3321460,"windows,mac"
2026-05-10,359550,windows
2026-05-10,230410,windows
2026-05-10,413150,"windows,mac,linux"
2026-05-10,3405690,windows
2026-05-10,381210,windows
2026-05-10,2357570,windows
2026-05-10,3240220,windows
2026-05-10,1086940,"windows,mac"
2026-05-10,221100,windows
2026-05-10,1422450,windows
2026-05-10,2767030,windows
2026-05-10,394360,"windows,mac,linux"
2026-05-10,438100,windows
2026-05-10,2344520,windows
2026-05-10,440,"windows,linux"
2026-05-10,3105440,windows
2026-05-10,227300,"windows,mac,linux"
2026-05-10,3551340,"windows,mac"
2026-05-10,2300320,"windows,mac"
2026-05-10,2807960,windows
2026-05-10,1366800,windows
2026-05-10,289070,"windows,mac,linux"
2026-05-10,1245620,windows
2026-05-10,440900,windows
2026-05-10,553850,windows
2026-05-10,1091500,"windows,mac"
2026-05-10,1938090,windows
2026-05-10,108600,"windows,mac,linux"
2026-05-10,1973530,windows
2026-05-10,294100,"windows,mac,linux"
2026-05-10,4000,"windows,mac,linux"
2026-05-10,240,"windows,linux"
2026-05-10,4465480,"windows,linux"
2026-05-10,1222670,windows
2026-05-10,1174180,windows
2026-05-10,105600,"windows,mac,linux"
2026-05-10,1203220,windows
2026-05-10,3472040,windows
2026-05-10,4128580,windows
2026-05-10,322330,"windows,mac,linux"
2026-05-10,261550,windows
2026-05-10,1142710,"windows,mac,linux"
2026-05-10,284160,windows
2026-05-10,3124540,windows
2026-05-10,2399830,windows
2026-05-10,489830,windows
2026-05-10,1281930,"windows,mac,linux"
2026-05-10,2073620,windows
2026-05-10,39210,windows
2026-05-10,251570,"windows,mac,linux"
2026-05-10,1158310,"windows,mac,linux"
2026-05-10,526870,windows
2026-05-10,218620,"windows,linux"
2026-05-10,892970,"windows,mac,linux"
2026-05-10,1905180,"windows,mac"
2026-05-10,3564740,windows
2026-05-10,813780,"windows,mac"
2026-05-10,346110,"windows,mac"
2026-05-10,550,"windows,linux"
2026-05-10,250900,"windows,mac,linux"
2026-05-10,3513350,windows
2026-05-10,427520,"windows,mac,linux"
2026-05-10,2622380,windows
2026-05-10,1203620,windows
2026-05-10,1623730,windows
2026-05-10,582660,windows
2026-05-10,2252570,"windows,mac"
2026-05-10,4025700,windows
2026-05-10,281990,"windows,mac,linux"
2026-05-10,594650,windows
2026-05-10,1364780,windows
2026-05-10,252950,windows
2026-05-10,1818450,windows
2026-05-10,292030,windows
2026-05-10,1771300,windows
2026-05-10,629520,windows
2026-05-10,3164500,windows
2026-05-10,8930,windows
2026-05-10,3892270,windows
2026-05-10,1665460,windows
2026-05-10,3764200,windows
2026-05-10,1874880,windows
2026-05-10,739630,windows
2026-05-10,730,"windows,linux"
2026-05-10,570,"windows,mac,linux"
2026-05-10,578080,windows
2026-05-10,1172470,windows
2026-05-10,2676230,windows
2026-05-10,252490,"windows,mac"
2026-05-10,2868840,"windows,mac,linux"
2026-05-10,3419430,"windows,mac"
2026-05-10,2507950,windows
2026-05-10,271590,windows
2026-05-10,431960,windows
2026-05-10,3241660,windows
2026-05-10,236390,"windows,mac,linux"
2026-05-10,3041230,windows
2026-05-10,1808500,windows
2026-05-10,322170,"windows,mac"
2026-05-10,3321460,"windows,mac"
2026-05-10,359550,windows
2026-05-10,230410,windows
2026-05-10,413150,"windows,mac,linux"
2026-05-10,3405690,windows
2026-05-10,381210,windows
2026-05-10,2357570,windows
2026-05-10,3240220,windows
2026-05-10,1086940,"windows,mac"
2026-05-10,221100,windows
2026-05-10,1422450,windows
2026-05-10,2767030,windows
2026-05-10,394360,"windows,mac,linux"
2026-05-10,438100,windows
2026-05-10,2344520,windows
2026-05-10,440,"windows,linux"
2026-05-10,3105440,windows
2026-05-10,227300,"windows,mac,linux"
2026-05-10,3551340,"windows,mac"
2026-05-10,2300320,"windows,mac"
2026-05-10,2807960,windows
2026-05-10,289070,"windows,mac,linux"
2026-05-10,1366800,windows
2026-05-10,1245620,windows
2026-05-10,553850,windows
2026-05-10,440900,windows
2026-05-10,1091500,"windows,mac"
2026-05-10,1938090,windows
2026-05-10,1973530,windows
2026-05-10,108600,"windows,mac,linux"
2026-05-10,294100,"windows,mac,linux"
2026-05-10,1203220,windows
2026-05-10,4000,"windows,mac,linux"
2026-05-10,1174180,windows
2026-05-10,240,"windows,linux"
2026-05-10,4465480,"windows,linux"
2026-05-10,1222670,windows
2026-05-10,105600,"windows,mac,linux"
2026-05-10,3472040,windows
2026-05-10,322330,"windows,mac,linux"
2026-05-10,4128580,windows
2026-05-10,261550,windows
2026-05-10,1142710,"windows,mac,linux"
2026-05-10,3124540,windows
2026-05-10,284160,windows
2026-05-10,2399830,windows
2026-05-10,1281930,"windows,mac,linux"
2026-05-10,489830,windows
2026-05-10,2073620,windows
2026-05-10,251570,"windows,mac,linux"
2026-05-10,39210,windows
2026-05-10,1158310,"windows,mac,linux"
2026-05-10,526870,windows
2026-05-10,892970,"windows,mac,linux"
2026-05-10,218620,"windows,linux"
2026-05-10,3564740,windows
2026-05-10,1905180,"windows,mac"
2026-05-10,813780,"windows,mac"
2026-05-10,346110,"windows,mac"
2026-05-10,550,"windows,linux"
2026-05-10,2622380,windows
2026-05-10,3513350,windows
2026-05-10,250900,"windows,mac,linux"
2026-05-10,427520,"windows,mac,linux"
2026-05-10,1364780,windows
2026-05-10,1203620,windows
2026-05-10,1623730,windows
2026-05-10,594650,windows
2026-05-10,4025700,windows
2026-05-10,281990,"windows,mac,linux"
2026-05-10,2252570,windows
2026-05-10,582660,windows
2026-05-10,252950,windows
2026-05-10,1818450,windows
2026-05-10,1771300,windows
2026-05-10,292030,windows
2026-05-10,629520,windows
2026-05-10,3164500,windows
2026-05-10,3892270,windows
2026-05-10,3764200,windows
2026-05-10,8930,windows
2026-05-10,1665460,windows
2026-05-10,1874880,windows
2026-05-10,739630,windows
2026-05-11,730,"windows,linux"
2026-05-11,570,"windows,mac,linux"
2026-05-11,578080,windows
2026-05-11,2676230,windows
2026-05-11,252490,"windows,mac"
2026-05-11,3419430,"windows,mac"
2026-05-11,1172470,windows
2026-05-11,2868840,"windows,mac,linux"
2026-05-11,271590,windows
2026-05-11,1808500,windows
2026-05-11,2507950,windows
2026-05-11,431960,windows
2026-05-11,3241660,windows
2026-05-11,236390,"windows,mac,linux"
2026-05-11,322170,"windows,mac"
2026-05-11,3041230,windows
2026-05-11,230410,windows
2026-05-11,3405690,windows
2026-05-11,1422450,windows
2026-05-11,359550,windows
2026-05-11,381210,windows
2026-05-11,221100,windows
2026-05-11,2357570,windows
2026-05-11,3321460,"windows,mac"
2026-05-11,2767030,windows
2026-05-11,413150,"windows,mac,linux"
2026-05-11,3240220,windows
2026-05-11,440,"windows,linux"
2026-05-11,1086940,"windows,mac"
2026-05-11,394360,"windows,mac,linux"
2026-05-11,2344520,windows
2026-05-11,438100,windows
2026-05-11,552990,windows
2026-05-11,1366800,windows
2026-05-11,227300,"windows,mac,linux"
2026-05-11,3105440,windows
2026-05-11,240,"windows,linux"
2026-05-11,3551340,"windows,mac"
2026-05-11,2300320,"windows,mac"
2026-05-11,440900,windows
2026-05-11,2807960,windows
2026-05-11,4465480,"windows,linux"
2026-05-11,289070,"windows,mac,linux"
2026-05-11,1245620,windows
2026-05-11,553850,windows
2026-05-11,1091500,"windows,mac"
2026-05-11,1938090,windows
2026-05-11,218620,"windows,linux"
2026-05-11,1973530,windows
2026-05-11,108600,"windows,mac,linux"
2026-05-11,4000,"windows,mac,linux"
2026-05-11,294100,"windows,mac,linux"
2026-05-11,4128580,windows
2026-05-11,1222670,windows
2026-05-11,2073620,windows
2026-05-11,284160,windows
2026-05-11,105600,"windows,mac,linux"
2026-05-11,39210,windows
2026-05-11,261550,windows
2026-05-11,1174180,windows
2026-05-11,1142710,"windows,mac,linux"
2026-05-11,489830,windows
2026-05-11,2399830,windows
2026-05-11,1905180,"windows,mac"
2026-05-11,3472040,windows
2026-05-11,3564740,windows
2026-05-11,1158310,"windows,mac,linux"
2026-05-11,322330,"windows,mac,linux"
2026-05-11,3124540,windows
2026-05-11,251570,"windows,mac,linux"
2026-05-11,1281930,"windows,mac,linux"
2026-05-11,582660,windows
2026-05-11,892970,"windows,mac,linux"
2026-05-11,252950,windows
2026-05-11,526870,windows
2026-05-11,3513350,windows
2026-05-11,1203220,windows
2026-05-11,1818450,windows
2026-05-11,250900,"windows,mac,linux"
2026-05-11,346110,"windows,mac"
2026-05-11,813780,"windows,mac"
2026-05-11,427520,"windows,mac,linux"
2026-05-11,550,"windows,linux"
2026-05-11,4025700,windows
2026-05-11,629520,windows
2026-05-11,304930,"windows,mac,linux"
2026-05-11,2252570,"windows,mac"
2026-05-11,594650,windows
2026-05-11,2622380,windows
2026-05-11,281990,"windows,mac,linux"
2026-05-11,1665460,windows
2026-05-11,292030,windows
2026-05-11,1623730,windows
2026-05-11,1203620,windows
2026-05-11,2694490,windows
2026-05-11,8930,"windows,mac,linux"
2026-05-11,376210,windows
2026-05-11,1364780,windows
2026-05-11,3164500,windows
2026-05-11,1771300,windows
2026-05-12,730,"windows,linux"
2026-05-12,570,"windows,mac,linux"
2026-05-12,578080,windows
2026-05-12,3419430,"windows,mac"
2026-05-12,1172470,windows
2026-05-12,2868840,"windows,mac,linux"
2026-05-12,2507950,windows
2026-05-12,252490,"windows,mac"
2026-05-12,431960,windows
2026-05-12,2676230,windows
2026-05-12,271590,windows
2026-05-12,236390,"windows,mac,linux"
2026-05-12,230410,windows
2026-05-12,413150,"windows,mac,linux"
2026-05-12,1808500,windows
2026-05-12,440,"windows,linux"
2026-05-12,1973530,windows
2026-05-12,3240220,windows
2026-05-12,322170,"windows,mac"
2026-05-12,3321460,"windows,mac"
2026-05-12,240,"windows,linux"
2026-05-12,2357570,windows
2026-05-12,4128580,windows
2026-05-12,1422450,windows
2026-05-12,438100,windows
2026-05-12,394360,"windows,mac,linux"
2026-05-12,381210,windows
2026-05-12,218620,"windows,linux"
2026-05-12,359550,windows
2026-05-12,3241660,windows
2026-05-12,2344520,windows
2026-05-12,221100,windows
2026-05-12,4465480,"windows,linux"
2026-05-12,3041230,windows
2026-05-12,1366800,windows
2026-05-12,2767030,windows
2026-05-12,1203220,windows
2026-05-12,289070,"windows,mac,linux"
2026-05-12,3405690,windows
2026-05-12,3551340,"windows,mac"
2026-05-12,1086940,"windows,mac"
2026-05-12,3472040,windows
2026-05-12,322330,"windows,mac,linux"
2026-05-12,294100,"windows,mac,linux"
2026-05-12,1091500,"windows,mac"
2026-05-12,3105440,windows
2026-05-12,1245620,windows
2026-05-12,227300,"windows,mac,linux"
2026-05-12,1364780,windows
2026-05-12,2807960,windows
2026-05-12,440900,windows
2026-05-12,1174180,windows
2026-05-12,1281930,"windows,mac,linux"
2026-05-12,261550,windows
2026-05-12,553850,windows
2026-05-12,105600,"windows,mac,linux"
2026-05-12,2300320,"windows,mac"
2026-05-12,582660,windows
2026-05-12,4025700,windows
2026-05-12,1905180,"windows,mac"
2026-05-12,108600,"windows,mac,linux"
2026-05-12,1938090,windows
2026-05-12,1222670,windows
2026-05-12,2399830,windows
2026-05-12,2622380,windows
2026-05-12,304930,"windows,mac,linux"
2026-05-12,1142710,"windows,mac,linux"
2026-05-12,39210,windows
2026-05-12,489830,windows
2026-05-12,3513350,windows
2026-05-12,2252570,"windows,mac"
2026-05-12,284160,windows
2026-05-12,251570,"windows,mac,linux"
2026-05-12,4000,"windows,mac,linux"
2026-05-12,1158310,"windows,mac,linux"
2026-05-12,3564740,windows
2026-05-12,346110,"windows,mac"
2026-05-12,646570,"windows,mac,linux"
2026-05-12,2073620,windows
2026-05-12,250900,"windows,mac,linux"
2026-05-12,1449850,windows
2026-05-12,1623730,windows
2026-05-12,582010,windows
2026-05-12,766570,windows
2026-05-12,281990,"windows,mac,linux"
2026-05-12,813780,"windows,mac"
2026-05-12,427520,"windows,mac,linux"
2026-05-12,365670,"windows,mac,linux"
2026-05-12,3932890,windows
2026-05-12,594650,windows
2026-05-12,526870,windows
2026-05-12,629520,windows
2026-05-12,3526710,windows
2026-05-12,1476970,windows
2026-05-12,3124540,windows
2026-05-12,1623660,windows
2026-05-12,550,"windows,linux"
2026-05-12,8930,"windows,mac,linux"
2026-05-12,1818450,windows
2026-05-12,1325860,"windows,mac"
2026-05-13,730,"windows,linux"
2026-05-13,570,"windows,mac,linux"
2026-05-13,3419430,"windows,mac"
2026-05-13,1172470,windows
2026-05-13,2868840,"windows,mac,linux"
2026-05-13,2507950,windows
2026-05-13,431960,windows
2026-05-13,2676230,windows
2026-05-13,578080,windows
2026-05-13,252490,"windows,mac"
2026-05-13,271590,windows
2026-05-13,236390,"windows,mac,linux"
2026-05-13,413150,"windows,mac,linux"
2026-05-13,230410,windows
2026-05-13,1973530,windows
2026-05-13,1808500,windows
2026-05-13,3240220,windows
2026-05-13,2357570,windows
2026-05-13,240,"windows,linux"
2026-05-13,440,"windows,linux"
2026-05-13,322170,"windows,mac"
2026-05-13,2767030,windows
2026-05-13,2807960,windows
2026-05-13,1422450,windows
2026-05-13,3321460,"windows,mac"
2026-05-13,359550,windows
2026-05-13,552990,windows
2026-05-13,381210,windows
2026-05-13,4128580,windows
2026-05-13,1366800,windows
2026-05-13,438100,windows
2026-05-13,1203220,windows
2026-05-13,394360,"windows,mac,linux"
2026-05-13,3241660,windows
2026-05-13,289070,"windows,mac,linux"
2026-05-13,2344520,windows
2026-05-13,221100,windows
2026-05-13,218620,"windows,linux"
2026-05-13,3041230,windows
2026-05-13,3472040,windows
